comuna_residencia,region_residencia,semana_epi,Acumulado
Parral,Región del Maule,45,666
Parral,Región del Maule,46,731
Parral,Región del Maule,47,780
Parral,Región del Maule,48,841
Parral,Región del Maule,49,870
Parral,Región del Maule,50,895
Parral,Región del Maule,51,920
Parral,Región del Maule,52,930
Pelarco,Región del Maule,15,3
Pelarco,Región del Maule,16,5
Pelarco,Región del Maule,19,8
Pelarco,Región del Maule,20,15
Pelarco,Región del Maule,21,19
Pelarco,Región del Maule,22,22
Pelarco,Región del Maule,23,30
Pelarco,Región del Maule,24,34
Pelarco,Región del Maule,25,37
Pelarco,Región del Maule,26,39
Pelarco,Región del Maule,27,41
Pelarco,Región del Maule,28,53
Pelarco,Región del Maule,29,72
Pelarco,Región del Maule,30,105
Pelarco,Región del Maule,31,126
Pelarco,Región del Maule,32,133
Pelarco,Región del Maule,33,134
Pelarco,Región del Maule,34,137
Pelarco,Región del Maule,35,142
Pelarco,Región del Maule,36,144
Pelarco,Región del Maule,37,149
Pelarco,Región del Maule,38,150
Pelarco,Región del Maule,39,152
Pelarco,Región del Maule,40,155
Pelarco,Región del Maule,43,158
Pelarco,Región del Maule,44,159
Pelarco,Región del Maule,45,161
Pelarco,Región del Maule,46,163
Pelarco,Región del Maule,47,166
Pelarco,Región del Maule,48,172
Pelarco,Región del Maule,49,176
Pelarco,Región del Maule,50,177
Pelarco,Región del Maule,51,182
Pelarco,Región del Maule,52,183
Pelluhue,Región del Maule,13,1
Pelluhue,Región del Maule,16,2
Pelluhue,Región del Maule,20,8
Pelluhue,Región del Maule,21,10
Pelluhue,Región del Maule,22,12
Pelluhue,Región del Maule,23,30
Pelluhue,Región del Maule,24,39
Pelluhue,Región del Maule,25,56
Pelluhue,Región del Maule,26,57
Pelluhue,Región del Maule,27,60
Pelluhue,Región del Maule,28,61
Pelluhue,Región del Maule,29,62
Pelluhue,Región del Maule,30,67
Pelluhue,Región del Maule,31,69
Pelluhue,Región del Maule,32,73
Pelluhue,Región del Maule,33,76
Pelluhue,Región del Maule,34,92
Pelluhue,Región del Maule,35,97
Pelluhue,Región del Maule,36,99
Pelluhue,Región del Maule,37,102
Pelluhue,Región del Maule,39,107
Pelluhue,Región del Maule,40,116
Pelluhue,Región del Maule,41,117
Pelluhue,Región del Maule,42,122
Pelluhue,Región del Maule,43,125
Pelluhue,Región del Maule,44,128
Pelluhue,Región del Maule,45,129
Pelluhue,Región del Maule,46,131
Pelluhue,Región del Maule,48,132
Pelluhue,Región del Maule,51,135
Pelluhue,Región del Maule,52,141
Pemuco,Región del Ñuble,14,5
Pemuco,Región del Ñuble,16,6
Pemuco,Región del Ñuble,19,7
Pemuco,Región del Ñuble,20,10
Pemuco,Región del Ñuble,22,14
Pemuco,Región del Ñuble,23,21
Pemuco,Región del Ñuble,24,29
Pemuco,Región del Ñuble,25,54
Pemuco,Región del Ñuble,26,58
Pemuco,Región del Ñuble,27,64
Pemuco,Región del Ñuble,28,72
Pemuco,Región del Ñuble,29,76
Pemuco,Región del Ñuble,31,77
Pemuco,Región del Ñuble,32,80
Pemuco,Región del Ñuble,34,85
Pemuco,Región del Ñuble,35,96
Pemuco,Región del Ñuble,36,103
Pemuco,Región del Ñuble,37,117
Pemuco,Región del Ñuble,38,121
Pemuco,Región del Ñuble,39,124
Pemuco,Región del Ñuble,41,125
Pemuco,Región del Ñuble,42,127
Pemuco,Región del Ñuble,43,130
Pemuco,Región del Ñuble,44,133
Pemuco,Región del Ñuble,45,135
Pemuco,Región del Ñuble,46,137
Pemuco,Región del Ñuble,47,141
Pemuco,Región del Ñuble,48,142
Pemuco,Región del Ñuble,49,149
Pemuco,Región del Ñuble,50,155
Pemuco,Región del Ñuble,51,157
Pemuco,Región del Ñuble,52,163
Pencahue,Región del Maule,16,3
Pencahue,Región del Maule,21,6
Pencahue,Región del Maule,22,13
Pencahue,Región del Maule,23,14
Pencahue,Región del Maule,24,22
Pencahue,Región del Maule,25,25
Pencahue,Región del Maule,26,32
Pencahue,Región del Maule,27,36
Pencahue,Región del Maule,28,45
Pencahue,Región del Maule,29,49
Pencahue,Región del Maule,30,53
Pencahue,Región del Maule,31,54
Pencahue,Región del Maule,33,59
Pencahue,Región del Maule,34,67
Pencahue,Región del Maule,35,82
Pencahue,Región del Maule,36,103
Pencahue,Región del Maule,37,114
Pencahue,Región del Maule,38,124
Pencahue,Región del Maule,39,125
Pencahue,Región del Maule,40,135
Pencahue,Región del Maule,41,136
Pencahue,Región del Maule,42,138
Pencahue,Región del Maule,43,139
Pencahue,Región del Maule,46,142
Pencahue,Región del Maule,47,150
Pencahue,Región del Maule,48,152
Pencahue,Región del Maule,49,155
Pencahue,Región del Maule,50,156
Pencahue,Región del Maule,51,157
Pencahue,Región del Maule,52,163
Penco,Región del Biobío,14,5
Penco,Región del Biobío,15,9
Penco,Región del Biobío,16,17
Penco,Región del Biobío,17,18
Penco,Región del Biobío,18,20
Penco,Región del Biobío,19,22
Penco,Región del Biobío,20,24
Penco,Región del Biobío,21,29
Penco,Región del Biobío,22,46
Penco,Región del Biobío,23,76
Penco,Región del Biobío,24,131
Penco,Región del Biobío,25,180
Penco,Región del Biobío,26,222
Penco,Región del Biobío,27,269
Penco,Región del Biobío,28,303
Penco,Región del Biobío,29,347
Penco,Región del Biobío,30,421
Penco,Región del Biobío,31,491
Penco,Región del Biobío,32,559
Penco,Región del Biobío,33,616
Penco,Región del Biobío,34,673
Penco,Región del Biobío,35,739
Penco,Región del Biobío,36,797
Penco,Región del Biobío,37,827
Penco,Región del Biobío,38,864
Penco,Región del Biobío,39,911
Penco,Región del Biobío,40,936
Penco,Región del Biobío,41,954
Penco,Región del Biobío,42,975
Penco,Región del Biobío,43,1000
Penco,Región del Biobío,44,1026
Penco,Región del Biobío,45,1047
Penco,Región del Biobío,46,1073
Penco,Región del Biobío,47,1098
Penco,Región del Biobío,48,1134
Penco,Región del Biobío,49,1221
Penco,Región del Biobío,50,1279
Penco,Región del Biobío,51,1348
Penco,Región del Biobío,52,1418
Peralillo,Región del Libertador General Bernardo OHiggins,20,2
Peralillo,Región del Libertador General Bernardo OHiggins,21,8
Peralillo,Región del Libertador General Bernardo OHiggins,22,9
Peralillo,Región del Libertador General Bernardo OHiggins,23,16
Peralillo,Región del Libertador General Bernardo OHiggins,24,29
Peralillo,Región del Libertador General Bernardo OHiggins,25,32
Peralillo,Región del Libertador General Bernardo OHiggins,26,37
Peralillo,Región del Libertador General Bernardo OHiggins,27,38
Peralillo,Región del Libertador General Bernardo OHiggins,28,39
Peralillo,Región del Libertador General Bernardo OHiggins,29,42
Peralillo,Región del Libertador General Bernardo OHiggins,30,43
Peralillo,Región del Libertador General Bernardo OHiggins,31,46
Peralillo,Región del Libertador General Bernardo OHiggins,32,47
Peralillo,Región del Libertador General Bernardo OHiggins,33,50
Peralillo,Región del Libertador General Bernardo OHiggins,34,51
Peralillo,Región del Libertador General Bernardo OHiggins,35,54
Peralillo,Región del Libertador General Bernardo OHiggins,36,61
Peralillo,Región del Libertador General Bernardo OHiggins,37,67
Peralillo,Región del Libertador General Bernardo OHiggins,38,73
Peralillo,Región del Libertador General Bernardo OHiggins,39,82
Peralillo,Región del Libertador General Bernardo OHiggins,40,84
Peralillo,Región del Libertador General Bernardo OHiggins,41,88
Peralillo,Región del Libertador General Bernardo OHiggins,42,90
Peralillo,Región del Libertador General Bernardo OHiggins,43,94
Peralillo,Región del Libertador General Bernardo OHiggins,44,95
Peralillo,Región del Libertador General Bernardo OHiggins,46,96
Peralillo,Región del Libertador General Bernardo OHiggins,47,97
Peralillo,Región del Libertador General Bernardo OHiggins,48,99
Peralillo,Región del Libertador General Bernardo OHiggins,50,100
Peralillo,Región del Libertador General Bernardo OHiggins,51,102
Peralillo,Región del Libertador General Bernardo OHiggins,52,105
Perquenco,Región de la Araucanía,13,1
Perquenco,Región de la Araucanía,14,2
Perquenco,Región de la Araucanía,16,5
Perquenco,Región de la Araucanía,22,6
Perquenco,Región de la Araucanía,23,11
Perquenco,Región de la Araucanía,24,15
Perquenco,Región de la Araucanía,25,24
Perquenco,Región de la Araucanía,26,36
Perquenco,Región de la Araucanía,27,40
Perquenco,Región de la Araucanía,28,43
Perquenco,Región de la Araucanía,29,44
Perquenco,Región de la Araucanía,32,45
Perquenco,Región de la Araucanía,33,59
Perquenco,Región de la Araucanía,34,66
Perquenco,Región de la Araucanía,35,89
Perquenco,Región de la Araucanía,36,91
Perquenco,Región de la Araucanía,37,103
Perquenco,Región de la Araucanía,38,104
Perquenco,Región de la Araucanía,39,107
Perquenco,Región de la Araucanía,40,108
Perquenco,Región de la Araucanía,41,132
Perquenco,Región de la Araucanía,42,144
Perquenco,Región de la Araucanía,43,157
Perquenco,Región de la Araucanía,44,178
Perquenco,Región de la Araucanía,45,187
Perquenco,Región de la Araucanía,46,205
Perquenco,Región de la Araucanía,47,214
Perquenco,Región de la Araucanía,48,233
Perquenco,Región de la Araucanía,49,253
Perquenco,Región de la Araucanía,50,265
Perquenco,Región de la Araucanía,51,284
Perquenco,Región de la Araucanía,52,311
Petorca,Región de Valparaíso,14,6
Petorca,Región de Valparaíso,21,11
Petorca,Región de Valparaíso,22,21
Petorca,Región de Valparaíso,23,25
Petorca,Región de Valparaíso,24,29
Petorca,Región de Valparaíso,25,38
Petorca,Región de Valparaíso,26,46
Petorca,Región de Valparaíso,27,57
Petorca,Región de Valparaíso,28,59
Petorca,Región de Valparaíso,29,63
Petorca,Región de Valparaíso,30,69
Petorca,Región de Valparaíso,31,77
Petorca,Región de Valparaíso,32,84
Petorca,Región de Valparaíso,33,97
Petorca,Región de Valparaíso,34,110
Petorca,Región de Valparaíso,35,125
Petorca,Región de Valparaíso,36,128
Petorca,Región de Valparaíso,37,132
Petorca,Región de Valparaíso,38,139
Petorca,Región de Valparaíso,39,144
Petorca,Región de Valparaíso,41,145
Petorca,Región de Valparaíso,42,151
Petorca,Región de Valparaíso,43,153
Petorca,Región de Valparaíso,44,154
Petorca,Región de Valparaíso,47,158
Petorca,Región de Valparaíso,48,161
Petorca,Región de Valparaíso,49,165
Petorca,Región de Valparaíso,50,166
Petorca,Región de Valparaíso,52,168
Peumo,Región del Libertador General Bernardo OHiggins,14,1
Peumo,Región del Libertador General Bernardo OHiggins,18,2
Peumo,Región del Libertador General Bernardo OHiggins,19,4
Peumo,Región del Libertador General Bernardo OHiggins,20,6
Peumo,Región del Libertador General Bernardo OHiggins,21,9
Peumo,Región del Libertador General Bernardo OHiggins,22,10
Peumo,Región del Libertador General Bernardo OHiggins,23,12
Peumo,Región del Libertador General Bernardo OHiggins,24,14
Peumo,Región del Libertador General Bernardo OHiggins,25,17
Peumo,Región del Libertador General Bernardo OHiggins,26,23
Peumo,Región del Libertador General Bernardo OHiggins,27,25
Peumo,Región del Libertador General Bernardo OHiggins,28,35
Peumo,Región del Libertador General Bernardo OHiggins,29,53
Peumo,Región del Libertador General Bernardo OHiggins,30,67
Peumo,Región del Libertador General Bernardo OHiggins,31,83
Peumo,Región del Libertador General Bernardo OHiggins,32,101
Peumo,Región del Libertador General Bernardo OHiggins,33,120
Peumo,Región del Libertador General Bernardo OHiggins,34,138
Peumo,Región del Libertador General Bernardo OHiggins,35,171
Peumo,Región del Libertador General Bernardo OHiggins,36,187
Peumo,Región del Libertador General Bernardo OHiggins,37,224
Peumo,Región del Libertador General Bernardo OHiggins,38,254
Peumo,Región del Libertador General Bernardo OHiggins,39,273
Peumo,Región del Libertador General Bernardo OHiggins,40,289
Peumo,Región del Libertador General Bernardo OHiggins,41,304
Peumo,Región del Libertador General Bernardo OHiggins,42,322
Peumo,Región del Libertador General Bernardo OHiggins,43,340
Peumo,Región del Libertador General Bernardo OHiggins,44,345
Peumo,Región del Libertador General Bernardo OHiggins,45,348
Peumo,Región del Libertador General Bernardo OHiggins,46,351
Peumo,Región del Libertador General Bernardo OHiggins,47,359
Peumo,Región del Libertador General Bernardo OHiggins,48,367
Peumo,Región del Libertador General Bernardo OHiggins,49,370
Peumo,Región del Libertador General Bernardo OHiggins,50,372
Peumo,Región del Libertador General Bernardo OHiggins,51,384
Peumo,Región del Libertador General Bernardo OHiggins,52,386
Pica,Región de Tarapacá,14,2
Pica,Región de Tarapacá,15,19
Pica,Región de Tarapacá,16,32
Pica,Región de Tarapacá,18,33
Pica,Región de Tarapacá,19,37
Pica,Región de Tarapacá,20,38
Pica,Región de Tarapacá,21,42
Pica,Región de Tarapacá,22,54
Pica,Región de Tarapacá,23,64
Pica,Región de Tarapacá,24,77
Pica,Región de Tarapacá,25,87
Pica,Región de Tarapacá,26,95
Pica,Región de Tarapacá,27,138
Pica,Región de Tarapacá,28,179
Pica,Región de Tarapacá,29,202
Pica,Región de Tarapacá,30,232
Pica,Región de Tarapacá,31,252
Pica,Región de Tarapacá,32,284
Pica,Región de Tarapacá,33,308
Pica,Región de Tarapacá,34,335
Pica,Región de Tarapacá,35,346
Pica,Región de Tarapacá,36,358
Pica,Región de Tarapacá,37,359
Pica,Región de Tarapacá,38,365
Pica,Región de Tarapacá,39,373
Pica,Región de Tarapacá,40,379
Pica,Región de Tarapacá,41,381
Pica,Región de Tarapacá,42,383
Pica,Región de Tarapacá,43,385
Pica,Región de Tarapacá,44,389
Pica,Región de Tarapacá,45,398
Pica,Región de Tarapacá,46,402
Pica,Región de Tarapacá,47,403
Pica,Región de Tarapacá,48,404
Pica,Región de Tarapacá,49,406
Pica,Región de Tarapacá,50,407
Pica,Región de Tarapacá,51,411
Pica,Región de Tarapacá,52,413
Pichidegua,Región del Libertador General Bernardo OHiggins,19,2
Pichidegua,Región del Libertador General Bernardo OHiggins,20,9
Pichidegua,Región del Libertador General Bernardo OHiggins,21,13
Pichidegua,Región del Libertador General Bernardo OHiggins,22,15
Pichidegua,Región del Libertador General Bernardo OHiggins,23,16
Pichidegua,Región del Libertador General Bernardo OHiggins,24,20
Pichidegua,Región del Libertador General Bernardo OHiggins,25,26
Pichidegua,Región del Libertador General Bernardo OHiggins,26,45
Pichidegua,Región del Libertador General Bernardo OHiggins,27,54
Pichidegua,Región del Libertador General Bernardo OHiggins,28,76
Pichidegua,Región del Libertador General Bernardo OHiggins,29,91
Pichidegua,Región del Libertador General Bernardo OHiggins,30,113
Pichidegua,Región del Libertador General Bernardo OHiggins,31,157
Pichidegua,Región del Libertador General Bernardo OHiggins,32,190
Pichidegua,Región del Libertador General Bernardo OHiggins,33,217
Pichidegua,Región del Libertador General Bernardo OHiggins,34,237
Pichidegua,Región del Libertador General Bernardo OHiggins,35,258
Pichidegua,Región del Libertador General Bernardo OHiggins,36,312
Pichidegua,Región del Libertador General Bernardo OHiggins,37,352
Pichidegua,Región del Libertador General Bernardo OHiggins,38,378
Pichidegua,Región del Libertador General Bernardo OHiggins,39,402
Pichidegua,Región del Libertador General Bernardo OHiggins,40,421
Pichidegua,Región del Libertador General Bernardo OHiggins,41,434
Pichidegua,Región del Libertador General Bernardo OHiggins,42,464
Pichidegua,Región del Libertador General Bernardo OHiggins,43,478
Pichidegua,Región del Libertador General Bernardo OHiggins,44,484
Pichidegua,Región del Libertador General Bernardo OHiggins,45,491
Pichidegua,Región del Libertador General Bernardo OHiggins,46,497
Pichidegua,Región del Libertador General Bernardo OHiggins,47,508
Pichidegua,Región del Libertador General Bernardo OHiggins,48,514
Pichidegua,Región del Libertador General Bernardo OHiggins,49,517
Pichidegua,Región del Libertador General Bernardo OHiggins,50,519
Pichidegua,Región del Libertador General Bernardo OHiggins,51,529
Pichidegua,Región del Libertador General Bernardo OHiggins,52,548
Pichilemu,Región del Libertador General Bernardo OHiggins,19,1
Pichilemu,Región del Libertador General Bernardo OHiggins,20,5
Pichilemu,Región del Libertador General Bernardo OHiggins,21,11
Pichilemu,Región del Libertador General Bernardo OHiggins,22,13
Pichilemu,Región del Libertador General Bernardo OHiggins,23,16
Pichilemu,Región del Libertador General Bernardo OHiggins,24,20
Pichilemu,Región del Libertador General Bernardo OHiggins,25,30
Pichilemu,Región del Libertador General Bernardo OHiggins,26,32
Pichilemu,Región del Libertador General Bernardo OHiggins,27,35
Pichilemu,Región del Libertador General Bernardo OHiggins,28,47
Pichilemu,Región del Libertador General Bernardo OHiggins,29,51
Pichilemu,Región del Libertador General Bernardo OHiggins,30,53
Pichilemu,Región del Libertador General Bernardo OHiggins,32,54
Pichilemu,Región del Libertador General Bernardo OHiggins,33,55
Pichilemu,Región del Libertador General Bernardo OHiggins,34,58
Pichilemu,Región del Libertador General Bernardo OHiggins,35,62
Pichilemu,Región del Libertador General Bernardo OHiggins,36,66
Pichilemu,Región del Libertador General Bernardo OHiggins,37,71
Pichilemu,Región del Libertador General Bernardo OHiggins,38,79
